,pauthor,peditor,ptitle,pyear,paddress,ppublisher,pseries,pid,pkey,ptype_id,pjournal_id,pbooktitle_id,pjournalfull_id,pbooktitlefull_id,partition
520,Daniela Tulone|Chee-Keng Yap|Chen Li 0003,,Randomized Zero Testing of Radical Expressions and Elementary Geometry Theorem Proving.,2000,,,,31135,conf/adg/TuloneYL00,1,0,238,0,238,3
522,Salvador Otón|Antonio Ortiz|José Ramón Hilera|José-Javier Martínez|Roberto Barchino|José María Gutiérrez|José Antonio Gutiérrez|Luis de Marcos,,The integration of SQI in a reusable learning objects system: advantages and disadvantages.,2008,,,,456462,conf/iiwas/OtonOHMBGGM08,1,0,239,0,239,3
523,Linda R. Elliott|Jan B. F. van Erp|Elizabeth S. Redden|Maaike Duistermaat,,Field-Based Validation of a Tactile Navigation Device.,2010,,,,2401508,journals/toh/ElliottERD10,3,129,5,129,5,3
527,George E. Liu|Matthew T. Weirauch|Curtis P. Van Tassell|Robert W. Li|Tad S. Sonstegard|Lakshmi K. Matukumalli|Erin E. Connor|Richard W. Hanson|Jianqi Yang,,Identification of Conserved Regulatory Elements in Mammalian Promoter Regions: A Case Study Using the PCK1 Promoter.,-2008,,,,2373100,journals/gpb/LiuWTLSMCHY08,3,131,5,131,5,3
529,Juan-Luis Pascual-Ahuir|Estanislao Silla|Iñaki Tuñón,,GEPOL: An Improved Description of Molecular Surfaces. III. A New Algorithm for the Computation of a Silvent- Excluding Surface.,-1994,,,,2091883,journals/jcc/Pascual-AhuirST94,3,7,5,7,5,3
531,Anne Marie Knott|Hart E. Posen,,Firm R&D Behavior and Evolving Technology in Established Industries.,-2009,,,,2404806,journals/orgsci/KnottP09,0,133,5,133,5,3
534,Yash P. Aneja|R. Chandrasekaran|Kunhiraman Nair,,Parametric analysis of overall min-cuts and applications in undirected networks.,-2003,,,,2053201,journals/ipl/AnejaCN03,0,95,5,95,5,3
538,A. Peter Blicher|Sébastien Roy,,"Fast Lighting/Rendering Solution for Matching a 2D Image to a Database of 3D Models: ""LightSphere"".",2000,,,,845120,conf/mva/BlicherR00,2,0,30,0,30,3
542,Yang Wang 0004|Prabir Bhattacharya,,Hierarchical stereo correspondence using features of gray connected components.,-1997,,,,376488,conf/icip/WangB97a,1,0,246,0,246,3
544,David Carmel|Naama Zwerdling|Ido Guy|Shila Ofek-Koifman|Nadav Har'El|Inbal Ronen|Erel Uziel|Sivan Yogev|Sergey Chernov,,Personalized social search based on the user's social network.,2009,,,,113430,conf/cikm/CarmelZGOHRUYC09,1,0,117,0,117,3
551,Hai Vu|Thuc D. Nguyen|Neeraj Mittal|S. Venkatesan,,PEQ: A Privacy-Preserving Scheme for Exact Query Evaluation in Distributed Sensor Data Networks.,2009,,,,724570,conf/srds/VuNMV09,5,0,202,0,202,3
561,Kanchan G. Vardhe|Daryl Reynolds|Matthew C. Valenti,,Outage Probability of a Multi-User Cooperation Protocol in an Asychronous CDMA Cellular Uplink.,2007,,,,826626,conf/ciss/VardheRV07,4,0,255,0,255,3
568,Stefan Wagner|Bernhard Schätz|Stefan Puchner|Peter Kock,,"A Case Study on Safety Cases in the Automotive Domain: Modules, Patterns, and Models.",2010,,,,528493,conf/issre/WagnerSPK10,2,0,5,0,5,3
569,On the Performance of Transactional Remote Invocations over Commonly Used Transports.,,Ivan Silva Neto|Francisco Reverbel,2008,,,,133185,conf/compsac/NetoR08,4,0,140,0,140,3
574,Chi Shen|Jun Zhang,,Parallel two level block ILU preconditioning techniques for solving large sparse linear systems.,2002,,,,2176530,journals/pc/ShenZ02,0,77,5,77,5,3
575,Mais Nijim|Tao Xie 0004|Xiao Qin,,Integrating a performance model in self-managing computer systems under mixed workload conditions.,2005,,,,487703,conf/iri/NijimXQ05,1,0,259,0,259,3
577,Tao Xie 0004|Yao Sun,,No More Energy-Performance Trade-Off: A New Data Placement Strategy for RAID-Structured Storage Systems.,2007,,,,294490,conf/hipc/XieS07,2,0,261,0,261,3
579,Yudong Zhu|Norbert J. Pelc,,A spatiotemporal model of cyclic kinematics and its application to analyzing nonrigid motion with MR velocity images.,-1999,,,,2268761,journals/tmi/ZhuP99,5,137,131,137,131,3
582,Some approaches to quantization for distributed estimation with data association.,,Stefano Maranò|Vincenzo Matta|Peter Willett,2005,,,,2350169,journals/tsp/MaranoMW05,2,15,5,15,5,3
590,Allison B. Lewko|Brent Waters,,On the Insecurity of Parallel Repetition for Leakage Resilience.,2010,,,,247702,conf/focs/LewkoW10,2,0,134,0,134,3
591,Gene Saghi|Kirk Reinholtz|Paul A. Savory,,A Multithreaded Scheduler for a High-Speed Spacecraft Simulator.,-1998,,,,2222730,journals/spe/SaghiRS98,2,128,5,128,5,3
593,Jiqiang Lv|Yongfei Han,,Enhanced DES Implementation Secure Against High-Order Differential Power Analysis in Smartcards.,-2005,,,,22180,conf/acisp/LvH05,4,0,87,0,87,3
596,An optimization method for public traffic line network based on entropy weight and multi-objective programming.,,Dong-Mei Li|Fa-Chao Li|Bin Liu,2010,,,,395767,conf/icmlc/LiLL10,1,0,268,0,268,3
598,A multi-link system control strategy based on biological reaching movement.,,Hideki Toda|Tatsu Kobayakawa|Yoshiyuki Sankai,2006,,,,1832470,journals/ar/TodaKS06,0,139,5,139,5,3
601,A Multimodal Fission Approach with a Presentation Agent in the Dialog System SmartKom.,,Jochen Müller|Peter Poller|Valentin Tschernomas,-2003,,,,560765,conf/ki/MullerPT03,2,0,244,0,244,3
602,Yoshihiro Yamagami|Yoshifumi Nishio|Atsumi Hattori|Akio Ushida,,A reduction technique of large scale RCG interconnects in complex frequency domain.,-2003,,,,499325,conf/iscas/YamagamiNHU03,1,0,143,0,143,3
605,Wesley Martins Teles|Weigang Li|Célia Ghedini Ralha,,AntWeb - The Adaptive Web Server Based on the Ants? Behavior.,2003,,,,766636,conf/webi/TelesWR03,2,0,271,0,271,3
617,A study of techniques used to obtain bibliographies in computer science (abstract).,,George M. Whitson|Pam Taylor,1986,,,,26773,conf/acm/WhitsonT86,1,0,277,0,277,3
628,Tao Xie 0004|Xiao Qin|Andrew H. Sung|Man Lin|Laurence Tianruo Yang,,Real-time scheduling with quality of security constraints.,2006,,,,2342159,journals/ijhpcn/XieQSLY06,3,144,5,144,5,3
632,Yang Wang 0004|Prabir Bhattacharya,,Digital Connectivity and Extended Well-Composed Sets for Gray Images.,-1997,,,,1935757,journals/cviu/WangB97,0,0,283,0,283,3
634,A QSPS-PSR Approach on Differentiated TCP Flows for Internet Traffic.,,Y. Suresh|S. Arumugam|M. Chandrasekaran|J. Senthilkumar|V. Mohanraj,2009,,,,893182,conf/artcom/SureshACSM09,2,0,285,0,285,3
639,High-throughput Detection of Antibiotics Resistance in Threat Pathogens Using Multiplexed Oligonucleotide Ligation-PCR (MOL-PCR).,,Po-E Li|P. Scott White|Jason D. Gans|Momchilo Vuyisich|Alina Deshpande|Murray Wolinsky|Jian Song,2009,,,,76915,conf/biocomp/LiWGVDWS09,2,0,37,0,37,3
644,Rafael Ceballos|Carmelo Del Valle|María Teresa Gómez López|Rafael M. Gasca,,CSP aplicados a la diagnosis basada en modelos.,2003,,,,1817061,journals/aepia/CeballosVGG03,2,145,5,145,5,3
661,Development of Prototype Morphological Analyzer for he South Indian Language of Kannada.,,T. N. Vikram|Shalini R. Urs,-2007,,,,310778,conf/icadl/VikramU07,1,0,293,0,293,3
668,Guang Xiang|Xiaomei Dong|Ge Yu,,Correlating Alerts with a Data Mining Based Approach.,2005,,,,209328,conf/eee/XiangDY05,1,0,146,0,146,3
674,Eduardo B. Fernández|Saeed Rajput|Michael VanHilst|María M. Larrondo-Petrie,,Some Security Issues of Wireless Systems.,-2005,,,,527935,conf/issads/FernandezRVL05,2,0,5,0,5,3
681,Richard Alan Peters II|Kimberly A. Hambuchen|Robert E. Bodenheimer,,The sensory ego-sphere: a mediating interface between sensors and cognition.,2009,,,,1833846,journals/arobots/PetersHB09,2,150,5,150,5,3
688,Georg Ruß|Rudolf Kruse|Martin Schneider|Peter Wagner,,Estimation of Neural Network Parameters for Wheat Yield Prediction.,2008,,,,447406,conf/ifip12/RussKSW08,1,0,303,0,303,3
689,Cengiz Kahraman|Da Ruan|Ibrahim Dogan,,Fuzzy group decision-making for facility location selection.,2003,,,,2064881,journals/isci/KahramanRD03,0,60,5,60,5,3
690,Paola Bracchi|Vittorio Cortellessa,,A framework to model and analyze the performability of mobile software systems.,-2004,,,,779710,conf/wosp/BracchiC04,2,0,302,0,302,3
692,Ozgur Erdinc|Craig Brideau|Peter Willett|Thiagalingam Kirubarajan,,Fast Diagnosis With Sensors of Uncertain Quality.,2008,,,,2288366,journals/tsmc/ErdincBWK08a,3,138,5,138,5,3
695,Marcelo G. Manzato|Alessandra A. Macedo|Rudinei Goularte,,Evaluation of video news classification techniques for automatic content personalisation.,-2009,,,,2342854,journals/ijamc/ManzatoMG09,2,0,304,0,304,3
696,Paul Mangiameli|David West,,An improved neural classification network for the two-group problem.,1999,,,,1901855,journals/cor/MangiameliW99,3,66,5,66,5,3
697,Dirk Beyer,,Co-change visualization applied to PostgreSQL and ArgoUML: (MSR challenge report).,-2006,,,,597351,conf/msr/Beyer06,2,0,305,0,305,3
699,Manickam Umasuthan|Andrew M. Wallace,,Model indexing and object recognition using 3D viewpoint invariance.,1997,,,,2183194,journals/pr/UmasuthanW97,3,109,5,109,5,3
707,Peter Teufl|Udo Payer|Guenther Lackner,,From NLP (Natural Language Processing) to MLP (Machine Language Processing).,2010,,,,592772,conf/mmmacns/TeuflPL10,1,0,310,0,310,3
717,Oliver M. C. Williams|Andrew Blake|Roberto Cipolla,,A Sparse Probabilistic Learning Algorithm for Real-Time Tracking.,-2003,,,,344356,conf/iccv/WilliamsBC03,2,0,313,0,313,3
723,Craig S. Steele|Jeffrey T. Draper|Jeff Koller|C. LaCour,,A Bus-Efficient Low-Latency Network Interface for the PDSS Multicomputer.,1997,,,,299475,conf/hpdc/SteeleDKL97,1,0,317,0,317,3
724,João Pedro Sousa|Bradley R. Schmerl|Vahe Poladian|Alexander Brodsky,,uDesign: End-User Design Applied to Monitoring and Control Applications for Smart Spaces.,-2008,,,,774166,conf/wicsa/SousaSPB08,4,0,318,0,318,3
726,Emergence of Highly Nonrandom Functional Synaptic Connectivity Through STDP.,,Hideyuki Kato|Tohru Ikeguchi,2010,,,,402473,conf/iconip/KatoI10,1,0,319,0,319,3
729,Jiyong Park|Do-Hoon Kim|Taek Lee|Hoh Peter In,,Effective Service Decision Using Ambient-Based HHMM in Smart Home System.,-2007,,,,10230,conf/IEEEcit/ParkKLI07,1,0,296,0,296,3
730,Carlos M. Travieso|Marcos del Pozo|Miguel A. Ferrer|Jesús B. Alonso,,Reducing Features Using Discriminative Common Vectors.,2010,,,,2387116,journals/cogcom/TraviesoPFA10,3,154,5,154,5,3
737,"Control software analysis, Part I Open-loop properties",,Eric Feron|Fernando Alegre,2008,,,,1917331,journals/corr/abs-0809-4812,5,5,5,5,5,3
740,Pedro Peris-Lopez|Tieyan Li|Julio C. Hernandez-Castro|Juan E. Tapiador,,Practical attacks on a mutual authentication scheme under the EPC Class-1 Generation-2 standard.,2009,,,,1890069,journals/comcom/Peris-LopezLHT09,2,76,5,76,5,3
750,Stephen Cook|Lila Fontes,,Formal Theories for Linear Algebra.,2010,,,,147082,conf/csl/CookF10,2,0,182,0,182,3
758,Wei Li 0004|Arie E. Kaufman,,Accelerating volume rendering with texture hulls.,2002,,,,757543,conf/volvis/LiK02,2,0,328,0,328,3
760,Yoav Zibin|Joseph Gil,,Two-Dimensional Bi-directional Object Layout.,2003,,,,203108,conf/ecoop/ZibinG03,4,0,330,0,330,3
762,Carolyn J. Green|Geraldine H. van Gyn|Jochen R. Moehr|Francis Y. Lau|Patricia M. Coward,,Introducing a technology-enabled problem-based learning approach into a health informatics curriculum.,-2004,,,,2395105,journals/ijmi/GreenGMLC04,3,159,286,159,286,3
766,Lara S. Crawford|Haitham A. Hindi|Rong Zhou|Dan Larner,,Synchronized control in a large-scale networked distributed printing system.,2009,,,,423653,conf/icra/CrawfordHZL09,1,0,47,0,47,3
775,Hiroaki Ueda|Takeshi Naraki|Naoki Hanada|Hideaki Kimoto|Kenichi Takahashi|Tetsuhiro Miyahara,,Fuzzy Q-Learning with the modified fuzzy ART neural network.,-2007,,,,2323851,journals/wias/UedaNHKTM07,0,160,5,160,5,3
776,Duc Nghia Pham|John Thornton|Abdul Sattar|Abdelraouf Ishtaiwi,,SAT-Based versus CSP-Based Constraint Weighting for Satisfiability.,-2005,,,,16975,conf/aaai/PhamTSI05,1,0,338,0,338,3
777,Weaknesses in the Hur-Shin-Yoon decentralized group key management.,,Jung Yeon Hwang|Ji Young Chun|Dong Hoon Lee,-2009,,,,2297341,journals/wicomm/HwangCL09,2,42,5,42,5,3
786,Maik Boden|Steffen Rülke|Jürgen Becker,,A high-level target-precise model for designing reconfigurable HW tasks.,2006,,,,484455,conf/ipps/BodenRB06,4,0,0,0,0,3
790,Mrugendra Singhai|Pronita Mehrotra|Patrick Hamilton|Mike Pratt|Mark Cassada|Daniel S. Stevenson,,A High Speed Network Interface Card for Optical Burst Switched Networks.,-2004,,,,81571,conf/broadnets/SinghaiMHPCS04,1,0,342,0,342,3
799,Rai Chan|Jun Takazawa|Junichi Hoshino,,Locomotion Control Technique for Immersive Conversation Environment.,2005,,,,556499,conf/kes/ChanTH05,1,0,348,0,348,3
802,A secure and fair DSA-based signature exchange protocol.,,Aleksandra Nenadic|Ning Zhang|Stephen Barton,2004,,,,507122,conf/iscc/NenadicZB04,1,0,257,0,257,3
806,A framework for interactive GPU-supported rendering and styling of virtual hair.,,Rui Zhang|Burkhard Wünsche,-2007,,,,799529,conf/grapp/ZhangW07,2,0,352,0,352,3
809,Towards automated assessment of engineering assignments.,,Jon T. S. Quah|Luo-Ren Lim|Hendri Budi|Kim-Teng Lua,2009,,,,464365,conf/ijcnn/QuahLBL09,1,0,354,0,354,3
810,Carsten Gutwenger|Karsten Klein|Petra Mutzel,,Planarity Testing and Optimal Edge Insertion with Embedding Constraints.,2006,,,,263263,conf/gd/GutwengerKM06,2,0,355,0,355,3
815,Sylvain Meignier|Daniel Moraru|Corinne Fredouille|Jean-François Bonastre|Laurent Besacier,,Step-by-step and integrated approaches in broadcast news speaker diarization.,-2006,,,,2302138,journals/csl/MeignierMFBB06,3,0,5,0,5,3
817,Chi-Wing Fu|Tien-Tsin Wong|Wai-Shun Tong|Chi-Keung Tang|Andrew J. Hanson,,Binary-Space-Partitioned Images for Resolving Image-Based Visibility.,-2004,,,,2288677,journals/tvcg/FuWTTH04,3,123,5,123,5,3
819,Abnormality Detection in Automated Mass Screening System of Diabetic Retinopathy.,,Gang Luo|Opas Chutatape|Huiqi Li|Shankar M. Krishnan,-2001,,,,94254,conf/cbms/LuoCLK01,0,0,199,0,199,3
820,Variation-aware resource sharing and binding in behavioral synthesis.,,Feng Wang 0004|Yuan Xie|Andrés Takach,2009,,,,60818,conf/aspdac/WangXT09,1,0,21,0,21,3
821,Pengchao Xu|Shen Gu|Lin Gao|Hui Yu|Xinbing Wang|Xiaoying Gan|Shenglong Dong,,Myopic sensing for multiple SUs in multichannel opportunistic access.,2010,,,,824617,conf/iwcmc/XuGGYWGD10,2,0,209,0,209,3
834,Feng Wang 0004|Yuan Xie|Kerry Bernstein|Yan Luo,,Dependability Analysis of Nano-scale FinFET circuits.,2006,,,,531019,conf/isvlsi/WangXBL06,1,0,360,0,360,3
839,Mohammad Ghodsi|Hamid Mahini|Kian Mirjalali|Shayan Oveis Gharan|Amin S. Sayedi-Roshkhar|Morteza Zadimoghaddam,,Spanning trees with minimum weighted degrees.,-2007,,,,2058359,journals/ipl/GhodsiMMGSZ07,2,95,5,95,5,3
841,Matthias Ernst|Ellen Jochemsz|Alexander May|Benne de Weger,,Partial Key Exposure Attacks on RSA up to Full Size Exponents.,2005,,,,226122,conf/eurocrypt/ErnstJMW05,0,0,361,0,361,3
843,Yu-Te Huang|Yi-Chao Chen|Jyh-How Huang|Ling-Jyh Chen|Polly Huang,,YushanNet: A Delay-Tolerant Wireless Sensor Network for Hiker Tracking in Yushan National Park.,-2009,,,,577063,conf/mdm/HuangCHCH09,4,0,5,0,5,3
848,Satyavani Vemparala|Ivaylo Ivanov|Vojislava Pophristic|Katrin Spiegel|Michael L. Klein,,Ab initio calculations of intramolecular parameters for a class of arylamide polymers.,2006,,,,2092647,journals/jcc/VemparalaIPSK06,3,7,5,7,5,3
849,Paulo J. G. Lisboa|Terence A. Etchells|Ian H. Jarman|Corneliu T. C. Arsene|Min S. Hane Aung|Antonio Eleuteri|Azzam Fouad George Taktak|Federico Ambrogi|Patrizia Boracchi|Elia Biganzoli,,Partial Logistic Artificial Neural Network for Competing Risks Regularized With Automatic Relevance Determination.,2009,,,,2349063,journals/tnn/LisboaEJAAETABB09,2,167,5,167,5,3
853,G. Elisabeta Marai|Çagatay Demiralp|Stuart Andrews|David H. Laidlaw,,JointViewer - An Interactive System for Exploring Orthopedic Data.,2004,,,,749868,conf/visualization/MaraiDAL04,1,0,363,0,363,3
855,Eunha Rho|Sangho Ha|Sangyong Han|H. H. Kim|Daejoon Hwang,,Compilation of a Functional Language for the Multithreaded Architecture: DAVRID.,1994,,,,406260,conf/icpp/RhoHHKH94,1,0,364,0,364,3
858,Ingemar J. Cox|Sébastien Roy|Sunita L. Hingorani,,Dynamic histogram warping of image pairs for constant image brightness.,-1995,,,,371592,conf/icip/CoxRH95,1,0,365,0,365,3
859,The Study on the Generalized Function-effect Chain in the Information Retrieval.,,Jianming Miao|Quan Zhang,2008,,,,804590,conf/grc/MiaoZ08,1,0,366,0,366,3
871,Liang Xiao|Zhihui Wei|Huizhong Wu,,Novel Method for Computer Create Van Gogh's Oil Style Painting.,2007,,,,208832,conf/edutainment/XiaoWW07,1,0,5,0,5,3
873,Towards Dynamic Malware Analysis to Increase Mobile Device Security423.,,Michael Becher|Felix C. Freiling,2008,,,,688853,conf/sicherheit/BecherF08,2,0,5,0,5,3
876,Ad Aertsen|Eilon Vaadia|Moshe Abeles|Ehud Ahissar|Hagai Bergman|Benny Karmon|Yizhar Lavner|Eyal Margalit|Israel Nelken|Stefan Rotter,,Dynamics of Coherence in Cortical Neural Activity: Experimental Observations and Functional Interpretations.,-1992,,,,2034030,journals/ijns/AertsenVAABKLMNR92,0,171,0,171,0,3
878,Günther Fliedl|Christian Kop|Heinrich C. Mayr|Alexander Salbrechter|Jürgen Vöhringer|Georg Weber|Christian Winkler,,Deriving static and dynamic concepts from software requirements using sophisticated tagging.,-2007,,,,1948040,journals/dke/FliedlKMSVWW07,2,172,5,172,5,3
880,Wang Chen|Irene Cheng|Zhihui Xiong|Anup Basu|Maojun Zhang,,A 2-point algorithm for 3D reconstruction of horizontal lines from a single omni-directional image.,2011,,,,2189695,journals/prl/ChenCXBZ11,2,75,5,75,5,3
882,Narayanan Sundaram|Thomas Brox|Kurt Keutzer,,Dense Point Trajectories by GPU-Accelerated Large Displacement Optical Flow.,2010,,,,199212,conf/eccv/SundaramBK10,1,0,377,0,377,3
884,Panayotis Antoniadis|Costas Courcoubetis|Robin Mason,,Comparing economic incentives in peer-to-peer networks.,2004,,,,1879073,journals/cn/AntoniadisCM04,3,174,5,174,5,3
886,Roland Braune|Stefan Wagner 0002|Michael Affenzeller,,Optimization Methods for Large-Scale Production Scheduling Problems.,-2007,,,,225340,conf/eurocast/BrauneWA07,0,0,187,0,187,3
895,Jingjing Gong|Yiyong Sun|Zhaohua Chang,,Registration of CT Segmented Surfaces and 3-D Cardiac Electroanatomical Maps.,2010,,,,581451,conf/miar/GongSC10,1,0,382,0,382,3
897,Massimo Paolucci|Takahiro Kawamura|Terry R. Payne|Katia P. Sycara,,Semantic Matching of Web Services Capabilities.,-2002,,,,683591,conf/semweb/PaolucciKPS02,1,0,5,0,5,3
898,XVCL: XML-based Variant Configuration Language.,,Stan Jarzabek|Paul Bassett|Hongyu Zhang|Weishan Zhang,-2003,,,,427469,conf/icse/JarzabekBZZ03,2,0,5,0,5,3
912,Filippo Focacci|Andrea Lodi|Michela Milano,,Mathematical Programming Techniques in Constraint Programming: A Short Overview.,2002,,,,1996888,journals/heuristics/FocacciLM02,2,179,0,179,0,3
918,Thomas Erickson|Wendy A. Kellogg|Mark Laff|Jeremy B. Sussman|Tracee Vetting Wolf|Christine A. Halverson|Denise Edwards,,"A persistent chat space for work groups: the design, evaluation and deployment of loops.",-2006,,,,6052,conf/ACMdis/EricksonKLSWHE06,2,0,5,0,5,3
925,Marko J. Slyz|Lei Zhang 0006,,A Block-Based Inter-Band Lossless Hyperspectral Image Compressor.,-2005,,,,172825,conf/dcc/SlyzZ05,2,0,5,0,5,3
931,Host Load Prediction for Grid Computing Using Free Load Profiles.,,Sena Seneviratne|David C. Levy,-2005,,,,309778,conf/ica3pp/SeneviratneL05a,1,0,395,0,395,3
932,Wei Zhang|Xiangzhong Fang|Xiaokang Yang|Q. M. Jonathan Wu,,Spatiotemporal Gaussian mixture model to detect moving objects in dynamic scenes.,2007,,,,2414109,journals/jei/ZhangFYW07,3,124,0,124,0,3
933,Nurit Dor|Stephen Adams|Manuvir Das|Zhe Yang,,Software validation via scalable path-sensitive value flow analysis.,2004,,,,528835,conf/issta/DorADY04,1,0,5,0,5,3
938,Mitigating overheads and path correlation in node-disjoint multipath routing for mobile ad hoc networks.,,Ash Mohammad Abbas|Bijendra Nath Jain,2006,,,,133770,conf/comsware/AbbasJ06,1,0,396,0,396,3
940,Dirk Beyer|Ashgan Fararooy,,CheckDep: A Tool for Tracking Software Dependencies.,2010,,,,546668,conf/iwpc/BeyerF10a,1,0,398,0,398,3
