,pauthor,peditor,ptitle,pyear,paddress,ppublisher,pseries,pid,pkey,ptype_id,pjournal_id,pbooktitle_id,pjournalfull_id,pbooktitlefull_id,partition
489,Paul Mangiameli|David West|Rohit Rampal,,Model selection for medical diagnosis decision support systems.,2004,,,,1960474,journals/dss/MangiameliWR04,3,72,225,72,225,2
490,Shuyi Chen|Kaustubh R. Joshi|Matti A. Hiltunen|William H. Sanders|Richard D. Schlichting,,Link Gradients: Predicting the Impact of Network Latency on Multitier Applications.,2009,,,,475475,conf/infocom/ChenJHSS09,1,0,77,0,77,2
492,Yanhua Cao|Jiang Zhu|Zhendong Luo|I. M. Navon,,Reduced-Order Modeling of the Upper Tropical Pacific Ocean Model using Proper Orthogonal Decomposition.,2006,,,,2419589,journals/cma/CaoZLN06,3,122,5,122,5,2
502,Gianluigi Ciocca|Daniele Marini|Alessandro Rizzi|Raimondo Schettini|Silvia Zuffi,,Retinex preprocessing of uncalibrated images for color-based image retrieval.,2003,,,,2414569,journals/jei/CioccaMRSZ03,2,124,5,124,5,2
503,Jian Zhang|Kai Xu 0005|Nabil Simaan|Spiros Manolidis,,A Pilot Study of Robot-Assisted Cochlear Implant Surgery Using Steerable Electrode Arrays.,-2006,,,,584211,conf/miccai/ZhangXSM06,0,0,232,0,232,2
504,Patrick P. C. Lee|Tian Bu|Girish P. Chandranmenon,,"A lock-free, cache-efficient shared ring buffer for multi-core architectures.",2009,,,,811417,conf/ancs/LeeBC09,1,0,5,0,5,2
508,Sergio Raul Duarte Torres|David Camilo Becerra Romero|Luis Fernando Niño Vasquez|Yoan José Pinzón Ardila,,A novel ab-initio genetic-based approach for protein folding prediction.,-2007,,,,265630,conf/gecco/TorresRVA07,0,0,234,0,234,2
509,Korean Combinatory Categorial Grammar and Statistical Parsing.,,Jeongwon Cha|Geunbae Lee|Jong-Hyeok Lee,2002,,,,2408027,journals/lre/ChaLL02,5,125,5,125,5,2
510,Yongfang Zhu|Sarat C. Dass|Anil K. Jain,,Compound Stochastic Models For Fingerprint Individuality.,-2006,,,,411929,conf/icpr/ZhuDJ06,1,0,235,0,235,2
514,K. Vidyasankar,,An Elegant 1-Writer Multireader Multivalued Atomic Register.,1989,,,,2057716,journals/ipl/Vidyasankar89,3,95,5,95,5,2
516,Koen Eneman|Marc Moonen,,Iterated partitioned block frequency-domain adaptive filtering for acoustic echo cancellation.,-2003,,,,2303294,journals/taslp/EnemanM03,3,127,5,127,5,2
518,ODIAN: Ein System zur optischen Digitalisierung von Analogschreiberkurven.,,G. Linder|K. Schneider|R. Föhr|Walter Ameling,1988,,,,160095,conf/dagm/LinderSFA88,0,0,5,0,5,2
521,Aaron S. Keys|Christopher R. Iacovella|Sharon C. Glotzer,,Harmonic Order Parameters for Characterizing Complex Particle Morphologies,2010,,,,1930305,journals/corr/abs-1012-4527,2,5,5,5,5,2
530,"Two-step hybrid collocation methods for y""=f(x, y).",,Raffaele D'Ambrosio|M. Ferro|Beatrice Paternoster,2009,,,,1831319,journals/appml/DAmbrosioFP09,2,132,5,132,5,2
547,Ganhua Li|Yunhui Liu|Li Dong|Xuanping Cai|Dongxiang Zhou,,An algorithm for extrinsic parameters calibration of a camera and a laser range finder using line features.,2007,,,,859840,conf/iros/LiLDCZ07,1,0,248,0,248,2
554,Mikel Izal|Guillaume Urvoy-Keller|Ernst W. Biersack|Pascal Felber|Anwar Al Hamra|Luis Garcés-Erice,,Dissecting BitTorrent: Five Months in a Torrent's Lifetime.,2004,,,,619088,conf/pam/IzalUBFHG04,2,0,251,0,251,2
555,Song Xiao|Jiu-ju Cai|Ruo-hui Wang|Fei Liu,,Totally asymmetric simple exclusion processes apply in traffic system.,-2009,,,,804306,conf/grc/XiaoCWL09,1,0,5,0,5,2
558,Klaus R. Dittrich|Angelika M. Kotz|Jutta A. Mülle|Peter C. Lockemann,,Datenbankkonzepte für Ingenieuranwendungen: ein Übersicht über den Stand der Entwicklung.,-1984,,,,268696,conf/gi/DittrichKML84,5,0,253,0,253,2
564,Yan Qi|Xin Wang|Wei Yan|XinJun Mao|Zhi-Chang Qi,,A Formal Specification and Method for MAS as a Distributed System.,2003,,,,54696,conf/appt/QiWYMQ03,4,0,254,0,254,2
570,Ralf Koetter|Alexander Vardy,,The structure of tail-biting trellises: minimality and basic principl.,-2003,,,,2258065,journals/tit/KoetterV03,3,2,5,2,5,2
571,Stephen Wan|Robert Dale|Mark Dras|Cécile Paris,,Seed and Grow: Augmenting Statistically Generated Summary Sentences using Schematic Word Patterns.,2008,,,,876522,conf/emnlp/WanDDP08,2,0,258,0,258,2
578,Neighborhood Matchmaker Method: A Decentralized Optimization Algorithm for Personal Human Network.,,Masahiro Hamasaki|Hideaki Takeda,-2003,,,,556784,conf/kes/HamasakiT03,4,0,262,0,262,2
580,Chung-Ping Chen|Noel Menezes,,Noise-Aware Repeater Insertion and Wire-Sizing for On-Chip Interconnect Using Hierarchical Moment-Matching.,-1999,,,,155479,conf/dac/ChenM99,2,0,5,0,5,2
584,Building Agent Teams Using an Explicit Teamwork Model and Learning.,,Milind Tambe|Jafar Adibi|Y. Alonaizon|Ali Erdem|Gal A. Kaminka|Stacy Marsella|Ion Muslea,1999,,,,1818958,journals/ai/TambeAAEKMM99,0,0,264,0,264,2
588,Heterogeneous bipolar criteria satisfaction handling in geographical decision support systems: an LSP based approach.,,Guy De Tré|Jozo J. Dujmovic|Nico Van de Weghe|Tom Matthé|Niels Charlier,2009,,,,666566,conf/sac/TreDWMC09,1,0,266,0,266,2
592,Guangzuo Cui|Gongyi Yang|Hu Chen|Fei Chen|Jiuling Guo,,E-learning Evolution: From M-learning to Educational Semantic Web and Beyond.,2006,,,,337945,conf/icce/CuiYCCG06,4,0,267,0,267,2
606,Qun Fang|Yi Ji|Guo-xin Wu,,A Run-Length Coding Based Dynamic Trust Model in P2P Network.,-2008,,,,115081,conf/cis/FangJW08,1,0,141,0,141,2
608,Wei-yu Kevin Chiang|Dilip Chhajed|James D. Hess,,"Direct Marketing, Indirect Profits: A Strategic Analysis of Dual - Channel Supply - Chain Design.",2003,,,,2404087,journals/mansci/ChiangCH03,3,141,5,141,5,2
609,Peter Lässig,,Modell für eine Teilfunktion der Muskelspindel.,-1968,,,,1968350,journals/eik/Lassig68,2,142,273,142,273,2
613,Andrea Knight|Guy Pyrzak|Collin Green,,When two methods are better than one: combining user study with cognitive modeling.,2007,,,,106431,conf/chi/KnightPG07,2,0,275,0,275,2
614,Jian-You Guo|Miao Yu|Jing Wang|Bao-Mei Yao|Peng Jiao,,A relativistic extension of the complex scaling method using oscillator basis functions.,2010,,,,2358574,journals/cphysics/GuoYWYJ10,0,54,0,54,0,2
615,Implementation and performance evaluation of an iSCSI-Based Storage Virtualization.,,Guang Yang 0005|Jingli Zhou|Chao Liu 0004,-2007,,,,889064,conf/nas/0005Z007,2,0,276,0,276,2
618,Spiridon A. Kazarlis|Stelios E. Papadakis|Ioannis B. Theocharis|Vassilios Petridis,,Microgenetic algorithms as generalized hill-climbing operators for GA optimization.,2001,,,,2248522,journals/tec/KazarlisPTP01,3,143,5,143,5,2
619,Claudia Hattensperger|Rudolf Berghammer|Gunther Schmidt,,RALF - A Relation-Algebraic Formula Manipulation System and Proof Checker.,1993,,,,47110,conf/amast/HattenspergerBS93,1,0,29,0,29,2
621,Hrishikesh Amur|James Cipar|Varun Gupta|Gregory R. Ganger|Michael A. Kozuch|Karsten Schwan,,Robust and flexible power-proportional storage.,2010,,,,907373,conf/cloud/AmurCGGKS10,1,0,279,0,279,2
622,Leonie S. Dreschler-Fischer|Bernd Fischer|M. Mittelstein|Hans-Hellmut Nagel,,Ein PASCAL-Compiler für das DIETZ-System 621x2.,1979,,,,621408,conf/pascal/Dreschler-FischerFMN79,2,0,5,0,5,2
631,2-1 Additions and Related Arithmetic Operations with Threshold Logic.,,Stamatis Vassiliadis|Sorin Cotofana|Koen Bertels,-1996,,,,2230588,journals/tc/VassiliadisCB96,5,103,5,103,5,2
633,Farshad Moradi|Dag T. Wisland|Hamid Mahmoodi|Yngvar Berg|Tuan Vu Cao,,New SRAM design using body bias technique for ultra low power applications.,-2010,,,,526718,conf/isqed/MoradiWMBC10,2,0,284,0,284,2
635,Elena Rota Kops|Karsten Held|Bernd J. Krause|Hans-W. Müller-Gärtner,,Segmentierung von MR Hirnbildern mit Hilfe von Markov-Random Feldern.,-1996,,,,75665,conf/bildmed/KopsHKM96,1,0,286,0,286,2
641,J. Spray|J. Hill|A. Trew,,Performance of a Lattice Quantum Chromodynamics kernel on the Cell processor.,2008,,,,2358155,journals/cphysics/SprayHT08,3,54,5,54,5,2
642,Kunihiko Fukushima|Hideki Hashimoto,,Recognition and Segmentation of Components of a Face by a Multi-Resolution Neural Network.,1997,,,,318860,conf/icann/FukushimaH97,1,0,5,0,5,2
646,Adam J. Sporka|Sri Hastuti Kurniawan|Murni Mahmud|Pavel Slavík,,Longitudinal study of continuous non-speech operated mouse pointer.,2007,,,,106536,conf/chi/SporkaKMS07,1,0,275,0,275,2
649,Daniel Romero 0002|Romain Rouvoy|Lionel Seinturier|Pierre Carton,,Service Discovery in Ubiquitous Feedback Control Loops.,2010,,,,164404,conf/dais/RomeroRSC10,2,0,5,0,5,2
653,Saurabh Mittal|José Luis Risco-Martín|Bernard P. Zeigler,,DEVS-based simulation web services for net-centric T&E.,2007,,,,851866,conf/scsc/MittalRZ07,2,0,291,0,291,2
660,Juan Manuel Ramos Arreguin|Emmanuel Guillen-Garcia|Sandra Luz Canchola-Magdaleno|Jesus Carlos Pedraza Ortega|Efren Gorrostieta Hurtado|Marco Antonio Aceves-Fernandez|Carlos-Alberto Ramos-Arreguin,,Fuzzy Logic Hardware Implementation for Pneumatic Control of One DOF Pneumatic Robot.,-2010,,,,582386,conf/micai/ArreguinGCOHAR10,2,0,292,0,292,2
662,Ottmar Krämer-Fuhrmann|T. Brandes,,"GRACIA: a software environment for graphical specification, automatic configuration and animation of parallel programs.",1991,,,,425414,conf/ics/Kramer-FuhrmannB91,1,0,294,0,294,2
664,Mei-yu Feng|Sheng Cheng|Xu Zhang|Wei Ding,,A Self-Healing Routing Scheme Based on AODV in Ad Hoc Networks.,-2004,,,,9792,conf/IEEEcit/FengCZD04,2,0,296,0,296,2
671,Wolfgang Beitz|Thomas Langner|Holger Luczak|Thomas Müller|Johannes Springer,,Evaluation of a compact CAD course in laboratory experiments.,-1990,,,,2028703,journals/ijhci/BeitzLLMS90,2,136,5,136,5,2
672,Thrasyvoulos Tsiatsos|Andreas Konstantinidis,,Second Life and Croquet: A Comparative Study for Investigating the Support of CSCL Scenarios.,2009,,,,318165,conf/icalt/TsiatsosK09,2,0,299,0,299,2
673,Jorge Rafael Gutierrez-Pulido|Silvia Berenice Fajardo Flores|R. Carolina Medina Ramírez|Ricardo Acosta Diaz,,Eliciting Ontology Components from Semantic Specific-Domain Maps: Towards the Next Generation Web.,2009,,,,564007,conf/la-web/Gutierrez-PulidoFRD09,2,0,300,0,300,2
683,Sharp threshold for hamiltonicity of random geometric graphs,,Josep Díaz-Giménez|Dieter Mitsche|Xavier Pérez,-2006,,,,1911763,journals/corr/abs-cs-0607023,3,5,5,5,5,2
685,Nan Wang|Nirwan Ansari|Roberto Rojas-Cessa,,Improving the Accuracy of EEAC-SV with Smart Packet Marking.,-2006,,,,829847,conf/globecom/WangAR06,1,0,5,0,5,2
693,Paramvir Bahl|Mohammad Taghi Hajiaghayi|Kamal Jain|Vahab S. Mirrokni|Lili Qiu|Amin Saberi,,Cell Breathing in Wireless LANs: Algorithms and Evaluation.,2007,,,,2267066,journals/tmc/BahlHJMQS07,2,80,5,80,5,2
694,Visakan Kadirkamanathan|C. Halauca|S. R. Anderson,,Predictive control of fast-sampled systems using the delta-operator.,2009,,,,2347983,journals/ijsysc/KadirkamanathanHA09,3,0,0,0,0,2
701,Sang Soon Park|Han Kyong Kim|Heung Ki Baik,,A simple STF-OFDM transmission scheme with maximum frequency diversity gain.,2004,,,,497835,conf/iscas/ParkKB04,1,0,75,0,75,2
704,David Q. Mayne|Sasa V. Rakovic|R. Findeisen|Frank Allgöwer,,Robust output feedback model predictive control of constrained linear systems.,-2006,,,,2362140,journals/automatica/MayneRFA06,0,110,5,110,5,2
705,A Lightweight Web-Based Case Tool for UML Class Diagrams.,,Daniel Mackay|James Noble|Robert Biddle,-2003,,,,69314,conf/auic/MackayNB03,4,0,308,0,308,2
711,Polylogarithmic Approximation Algorithm for Non-Uniform Multicommodity Buy-at-Bulk,,Mohammad Taghi Hajiaghayi|Guy Kortsarz|Mohammad R. Salavatipour,-2006,,,,1965536,journals/eccc/ECCC-TR06-008,3,152,5,152,5,2
719,Apostolos Dailianas|Andreas D. Bovopoulos,,Design of Real-Time Admission Control Algorithms with Priority Support.,1995,,,,471700,conf/infocom/DailianasB95,2,0,5,0,5,2
721,Peter Donovan,,Maintenance of student computer accounts at the University of Pittsburgh.,1992,,,,705415,conf/siguccs/Donovan92,1,0,316,0,316,2
731,Shuji Yamamura|Akira Hirai|Mitsuru Sato|Masao Yamamoto|Akira Naruse|Kouichi Kumon,,Speeding Up Kernel Scheduler by Reducing Cache Misses.,-2002,,,,746097,conf/usenix/YamamuraHSYNK02,0,0,5,0,5,2
732,Yanting Lu|Jianfeng Lu|Tianming Liu|Jingyu Yang,,Automated Cell Phase Classification for Zebrafish Fluorescence Microscope Images.,-2010,,,,414027,conf/icpr/LuLLY10,5,0,5,0,5,2
733,Weidong Wang|Tat Kee Tan|Jiong Luo|Yunsi Fei|Li Shang|Keith S. Vallerio|Lin Zhong|Anand Raghunathan|Niraj K. Jha,,A comprehensive high-level synthesis system for control-flow intensive behaviors.,2003,,,,274621,conf/glvlsi/WangTLFSVZRJ03,1,0,5,0,5,2
734,Hassan Hassan|Mohab Anis|Mohamed I. Elmasry,,A leakage-aware CAD flow for MTCMOS FPGA architectures (abstract only).,2005,,,,250154,conf/fpga/HassanAE05,1,0,110,0,110,2
741,Tracy D. Braun|Howard Jay Siegel|Noah Beck|Ladislau Bölöni|Muthucumaru Maheswaran|Albert I. Reuther|James P. Robertson|Mitchell D. Theys|Bin Yao,,A Taxonomy for Describing Matching and Scheduling Heuristics for Mixed-Machine Heterogeneous Computing Systems.,-1998,,,,723905,conf/srds/BraunSBBMRRTY98,2,0,202,0,202,2
742,Henriette S. M. Cramer|Nicander A. Kemper|Alia Amin|Bob J. Wielinga|Vanessa Evers,,'Give me a hug': the effects of touch and autonomy on people's responses to embodied social agents.,2009,,,,2138510,journals/jvca/CramerKAWE09,0,49,5,49,5,2
745,Dov M. Gabbay|Dick De Jongh,,A Sequence of Decidable Finitely Axiomatizable Intermediate Logics with the Disjunction Property.,1974,,,,2133475,journals/jsyml/GabbayJ74,2,155,321,155,321,2
746,Kai Wang|Sangbae Kim|Jun Zhang|Kengo Nakajima|Hiroshi Okuda,,Global and Localized Parallel Preconditioning Techniques for Large Scale Solid Earth Simulations.,2003,,,,484052,conf/ipps/WangKZNO03,1,0,29,0,29,2
753,Balakrishna R. Iyer|C. M. Krishna|John S. Lew,,Analysis of Trade-offs in Distributed Locking for Transaction Processing Systems.,1987,,,,575623,conf/mcpr/IyerKL87,1,0,326,0,326,2
756,Yalin Zheng|Guang Yang 0002|Jing Zheng|Jinsheng Xing,,Pointwise Logic on Completely Distributive Lattices and Approximate Reasoning.,-2008,,,,254274,conf/fskd/ZhengYZX08,4,0,327,0,327,2
761,Robert Hahn|Stefan Wagner|Steffen Krumbholz|Herbert Reichl,,Optimization of efficiency and energy density of passive micro fuel cells and galvanic hydrogen generators,2008,,,,1916066,journals/corr/abs-0805-0939,0,5,0,5,0,2
772,John Hershberger|Monika Rauch|Subhash Suri,,Data Structures for Two-Edge Connectivity in Planar Graphs.,1994,,,,2241382,journals/tcs/HershbergerRS94,2,12,5,12,5,2
773,Paul M. Godley|David E. Cairns|Julie Cowie|John A. W. McCall,,Fitness directed intervention crossover approaches applied to bio-scheduling problems.,2008,,,,110023,conf/cibcb/GodleyCCM08,1,0,336,0,336,2
778,Stefan Schulte|Valérie De Witte|Mike Nachtegael|Dietrich Van der Weken|Etienne E. Kerre,,Fuzzy Two-Step Filter for Impulse Noise Reduction From Color Images.,2006,,,,2253149,journals/tip/SchulteWNWK06,3,25,5,25,5,2
780,Dae-Young Choi|Ilkyeun Ra,,A New Case-based Approximate Reasoning based on SPMF in Linguistic Approximation.,-2009,,,,360546,conf/iceis/ChoiR09,1,0,339,0,339,2
781,Todd J. A. Ewing|Shingo Makino|A. Geoffrey Skillman|Irwin D. Kuntz,,DOCK 4.0: Search strategies for automated molecular docking of flexible molecule databases.,2001,,,,2089180,journals/jcamd/EwingMSK01,5,161,5,161,5,2
787,Marin Simina|Adam Edelman|Costin Barbu,,ImageScour: a specialized search engine.,2004,,,,711161,conf/smc/SiminaEB04,0,0,341,0,341,2
788,Chandramouli Gopalakrishnan|Srinivas Katkoori,,Resource Allocation and Binding Approach for Low Leakage Power.,-2003,,,,755243,conf/vlsid/GopalakrishnanK03,2,0,1,0,1,2
793,Surya B. Yadav|Jeremy Bellah,,An Improved Method for Automatically Determining Webpage Cohesiveness for Quality Information Retrieval from the World Wide Web.,-2006,,,,487117,conf/iq/YadavB06,1,0,344,0,344,2
796,Maciej Gebala,,The Reconstruction of Some 3D Convex Polyominoes from Orthogonal Projections.,2002,,,,717644,conf/sofsem/Gebala02,2,0,346,0,346,2
797,Curvature Based Range Face Recognition Analysis Using Projection Vector by Subimage.,,Yeung-hak Lee|Ik-Dong Kim,-2005,,,,69780,conf/ausai/LeeK05,2,0,0,0,0,2
803,Lightweight reasoning about program correctness.,,Marsha Chechik|Wei Ding,2001,,,,90375,conf/cascon/ChechikD01,2,0,350,0,350,2
805,Isabel F. Cruz|Flavio Palandri Antonelli|Cosmin Stroe,,Efficient Selection of Mappings and Automatic Quality-driven Combination of Matching Methods.,2009,,,,684428,conf/semweb/CruzAS08,2,0,351,0,351,2
813,Nan Wang|Azeez Sanusi|Peiyi Zhao|Mohamed A. Elgamel|Magdy A. Bayoumi,,PMCNOC: A Pipelining Multi-channel Central Caching Network-on-chip Communication Architecture Design.,2010,,,,2337003,journals/vlsisp/WangSZEB10,2,164,0,164,0,2
814,An Efficient Resilience Mechanism for Data Centric Storage in Mobile Ad Hoc Networks.,,Dominique Dudkowski|Pedro José Marrón|Kurt Rothermel,2006,,,,576611,conf/mdm/DudkowskiMR06,2,0,357,0,357,2
831,Juan E. Cousseau|Stefan Werner|Pedro D. Donate,,Factorized All-Pass Based IIR Adaptive Notch Filters.,2007,,,,2349875,journals/tsp/CousseauWD07,0,15,5,15,5,2
844,Yong Qin|Qin Shi|Yi Y. Liu|Hagai Aronowitz|Stephen M. Chu|Hong-Kwang Kuo|Geoffrey Zweig,,Advances in Mandarin Broadcast Speech Transcription at IBM Under the DARPA GALE Program.,2006,,,,508908,conf/iscslp/QinSLACKZ06,4,0,5,0,5,2
850,GeneView: multi-language human gene mapping library with a graphical user interface.,,Hiroshi Dohi|Mitsuru Ishizuka|Shinsei Minoshima|Nobuyoshi Shimizu,-1993,,,,1841219,journals/bioinformatics/DohiIMS93,1,168,0,168,0,2
860,F. Perdigao|R. Rodrigues|Antonio Navarro,,Error analysis of MPEG-4 HVXC parameters at high frequencies.,-2004,,,,387888,conf/icmcs/PerdigaoRN04,0,0,179,0,179,2
863,A Prototype of Semantic Retrieval for Video Data Using SD-Form.,,Masahiro Wakiyama|Shota Yoshihara|Koichi Nozaki|Eiji Kawaguchi,-2003,,,,211076,conf/ejc/WakiyamaYNK03,1,0,368,0,368,2
865,Martin Lemberger|A. Baunemann|Anton J. Bauer,,Chemical vapor deposition of tantalum nitride films for metal gate application using TBTDET and novel single-source MOCVD precursors.,-2007,,,,2317376,journals/mr/LembergerBB07,3,17,5,17,5,2
874,Warwick Irwin|Neville I. Churcher,,Object Oriented Metrics: Precision Tools and Configurable Visualisations.,2003,,,,578052,conf/metrics/IrwinC03,2,0,373,0,373,2
875,Thomas Pfeiffer|Georg Schneider,,Residual Income-Based Compensation Plans for Controlling Investment Decisions Under Sequential Private Information.,2007,,,,2403493,journals/mansci/PfeifferS07,3,141,5,141,5,2
877,Peng Chen|Chunhua Zhao|Jian Li|Zhiming Liu 0004,,Solving the Economic Dispatch in Power System via a Modified Genetic Particle Swarm Optimization.,-2009,,,,893429,conf/cso/ChenZLL09,1,0,374,0,374,2
879,Madalina Ionita|Mihaela Breaban|Cornelius Croitoru,,A New Scheme of Using Inference Inside Evolutionary Computation Techniques to Solve CSPs.,-2006,,,,801956,conf/synasc/IonitaBC06,1,0,375,0,375,2
889,Model and algorithm for bilevel newsboy problem with fuzzy demands and discounts.,,Xiaoyu Ji|Zhen Shao,2006,,,,2304396,journals/amc/JiS06,2,27,378,27,378,2
890,Eu-Jin Goh|Stanislaw Jarecki|Jonathan Katz|Nan Wang,,Efficient Signature Schemes with Tight Reductions to the Diffie-Hellman Problems.,-2007,,,,2117918,journals/joc/GohJKW07,3,176,5,176,5,2
891,Geert J. Streekstra|Arnold W. M. Smeulders|Rein van den Boomgaard,,Tracing of Curvilinear Structures in 3D Images with Single Scale Diameter Measurement.,1999,,,,674951,conf/scalespace/StreekstraSB99,4,0,5,0,5,2
894,A high speed HF frequency hopping system based on turbo codes.,,Jianbing Guo|Liangcai Gan|Ling Xie|Shuangyuan Wu,2005,,,,835849,conf/itre/GuoGXW05,4,0,381,0,381,2
900,Yonghua Xie|Micheal OhEigeartaigh,,Image Retrieval via Geometric Constraints Histogram Descriptor Based on Curvature Graph.,-2009,,,,255993,conf/fskd/XieO09,1,0,383,0,383,2
902,Gabe Sibley|Larry Matthies|Gaurav Sukhatme,,Sliding window filter with application to planetary landing.,2010,,,,2386165,journals/jfr/SibleyMS10,3,177,5,177,5,2
904,Lile Hattori|Dalton Serey Guerrero|Jorge C. A. de Figueiredo|João Brunet|Jemerson Damásio,,On the Precision and Accuracy of Impact Analysis Techniques.,-2008,,,,5034,conf/ACISicis/HattoriGFBD08,2,0,385,0,385,2
909,S. Trinh|Markus P. J. Mergens|Koen G. Verhaege|Christian C. Russ|John Armer|Phillip Jozwiak|Bart Keppens|Russ Mohn|G. Taylor|Frederic De Ranter,,Multi-finger turn-on circuits and design techniques for enhanced ESD performance and width scaling.,-2003,,,,2316521,journals/mr/TrinhMVRAJKMTR03,2,17,0,17,0,2
