date,wm_yr_wk,weekday,wday,month,year,event_name_1,event_type_1,event_name_2,event_type_2,snap_TX
4/6/2015,11510,Monday,3,4,2015,NA,NA,NA,NA,1
4/7/2015,11510,Tuesday,4,4,2015,NA,NA,NA,NA,1
4/8/2015,11510,Wednesday,5,4,2015,NA,NA,NA,NA,0
4/9/2015,11510,Thursday,6,4,2015,NA,NA,NA,NA,1
4/10/2015,11510,Friday,7,4,2015,NA,NA,NA,NA,0
4/11/2015,11511,Saturday,1,4,2015,Pesach End,Religious,NA,NA,1
4/12/2015,11511,Sunday,2,4,2015,OrthodoxEaster,Religious,NA,NA,1
4/13/2015,11511,Monday,3,4,2015,NA,NA,NA,NA,1
4/14/2015,11511,Tuesday,4,4,2015,NA,NA,NA,NA,0
4/15/2015,11511,Wednesday,5,4,2015,NA,NA,NA,NA,1
4/16/2015,11511,Thursday,6,4,2015,NA,NA,NA,NA,0
4/17/2015,11511,Friday,7,4,2015,NA,NA,NA,NA,0
4/18/2015,11512,Saturday,1,4,2015,NA,NA,NA,NA,0
4/19/2015,11512,Sunday,2,4,2015,NA,NA,NA,NA,0
4/20/2015,11512,Monday,3,4,2015,NA,NA,NA,NA,0
4/21/2015,11512,Tuesday,4,4,2015,NA,NA,NA,NA,0
4/22/2015,11512,Wednesday,5,4,2015,NA,NA,NA,NA,0
4/23/2015,11512,Thursday,6,4,2015,NA,NA,NA,NA,0
4/24/2015,11512,Friday,7,4,2015,NA,NA,NA,NA,0
4/25/2015,11513,Saturday,1,4,2015,NA,NA,NA,NA,0
4/26/2015,11513,Sunday,2,4,2015,NA,NA,NA,NA,0
4/27/2015,11513,Monday,3,4,2015,NA,NA,NA,NA,0
4/28/2015,11513,Tuesday,4,4,2015,NA,NA,NA,NA,0
4/29/2015,11513,Wednesday,5,4,2015,NA,NA,NA,NA,0
4/30/2015,11513,Thursday,6,4,2015,NA,NA,NA,NA,0
5/1/2015,11513,Friday,7,5,2015,NA,NA,NA,NA,1
5/2/2015,11514,Saturday,1,5,2015,NA,NA,NA,NA,0
5/3/2015,11514,Sunday,2,5,2015,NA,NA,NA,NA,1
5/4/2015,11514,Monday,3,5,2015,NA,NA,NA,NA,0
5/5/2015,11514,Tuesday,4,5,2015,Cinco De Mayo,Cultural,NA,NA,1
5/6/2015,11514,Wednesday,5,5,2015,NA,NA,NA,NA,1
5/7/2015,11514,Thursday,6,5,2015,NA,NA,NA,NA,1
5/8/2015,11514,Friday,7,5,2015,NA,NA,NA,NA,0
5/9/2015,11515,Saturday,1,5,2015,NA,NA,NA,NA,1
5/10/2015,11515,Sunday,2,5,2015,Mother's day,Cultural,NA,NA,0
5/11/2015,11515,Monday,3,5,2015,NA,NA,NA,NA,1
5/12/2015,11515,Tuesday,4,5,2015,NA,NA,NA,NA,1
5/13/2015,11515,Wednesday,5,5,2015,NA,NA,NA,NA,1
5/14/2015,11515,Thursday,6,5,2015,NA,NA,NA,NA,0
5/15/2015,11515,Friday,7,5,2015,NA,NA,NA,NA,1
5/16/2015,11516,Saturday,1,5,2015,NA,NA,NA,NA,0
5/17/2015,11516,Sunday,2,5,2015,NA,NA,NA,NA,0
5/18/2015,11516,Monday,3,5,2015,NA,NA,NA,NA,0
5/19/2015,11516,Tuesday,4,5,2015,NA,NA,NA,NA,0
5/20/2015,11516,Wednesday,5,5,2015,NA,NA,NA,NA,0
5/21/2015,11516,Thursday,6,5,2015,NA,NA,NA,NA,0
5/22/2015,11516,Friday,7,5,2015,NA,NA,NA,NA,0
5/23/2015,11517,Saturday,1,5,2015,NA,NA,NA,NA,0
5/24/2015,11517,Sunday,2,5,2015,NA,NA,NA,NA,0
5/25/2015,11517,Monday,3,5,2015,MemorialDay,National,NA,NA,0
5/26/2015,11517,Tuesday,4,5,2015,NA,NA,NA,NA,0
5/27/2015,11517,Wednesday,5,5,2015,NA,NA,NA,NA,0
5/28/2015,11517,Thursday,6,5,2015,NA,NA,NA,NA,0
5/29/2015,11517,Friday,7,5,2015,NA,NA,NA,NA,0
5/30/2015,11518,Saturday,1,5,2015,NA,NA,NA,NA,0
5/31/2015,11518,Sunday,2,5,2015,NA,NA,NA,NA,0
6/1/2015,11518,Monday,3,6,2015,NA,NA,NA,NA,1
6/2/2015,11518,Tuesday,4,6,2015,NA,NA,NA,NA,0
6/3/2015,11518,Wednesday,5,6,2015,NA,NA,NA,NA,1
6/4/2015,11518,Thursday,6,6,2015,NBAFinalsStart,Sporting,NA,NA,0
6/5/2015,11518,Friday,7,6,2015,NA,NA,NA,NA,1
6/6/2015,11519,Saturday,1,6,2015,NA,NA,NA,NA,1
6/7/2015,11519,Sunday,2,6,2015,NA,NA,NA,NA,1
6/8/2015,11519,Monday,3,6,2015,NA,NA,NA,NA,0
6/9/2015,11519,Tuesday,4,6,2015,NA,NA,NA,NA,1
6/10/2015,11519,Wednesday,5,6,2015,NA,NA,NA,NA,0
6/11/2015,11519,Thursday,6,6,2015,NA,NA,NA,NA,1
6/12/2015,11519,Friday,7,6,2015,NA,NA,NA,NA,1
6/13/2015,11520,Saturday,1,6,2015,NA,NA,NA,NA,1
6/14/2015,11520,Sunday,2,6,2015,NA,NA,NA,NA,0
6/15/2015,11520,Monday,3,6,2015,NA,NA,NA,NA,1
6/16/2015,11520,Tuesday,4,6,2015,NBAFinalsEnd,Sporting,NA,NA,0
6/17/2015,11520,Wednesday,5,6,2015,NA,NA,NA,NA,0
6/18/2015,11520,Thursday,6,6,2015,Ramadan starts,Religious,NA,NA,0
6/19/2015,11520,Friday,7,6,2015,NA,NA,NA,NA,0
6/20/2015,11521,Saturday,1,6,2015,NA,NA,NA,NA,0
6/21/2015,11521,Sunday,2,6,2015,Father's day,Cultural,NA,NA,0
6/22/2015,11521,Monday,3,6,2015,NA,NA,NA,NA,0
6/23/2015,11521,Tuesday,4,6,2015,NA,NA,NA,NA,0
6/24/2015,11521,Wednesday,5,6,2015,NA,NA,NA,NA,0
6/25/2015,11521,Thursday,6,6,2015,NA,NA,NA,NA,0
6/26/2015,11521,Friday,7,6,2015,NA,NA,NA,NA,0
6/27/2015,11522,Saturday,1,6,2015,NA,NA,NA,NA,0
6/28/2015,11522,Sunday,2,6,2015,NA,NA,NA,NA,0
6/29/2015,11522,Monday,3,6,2015,NA,NA,NA,NA,0
6/30/2015,11522,Tuesday,4,6,2015,NA,NA,NA,NA,0
7/1/2015,11522,Wednesday,5,7,2015,NA,NA,NA,NA,1
7/2/2015,11522,Thursday,6,7,2015,NA,NA,NA,NA,0
7/3/2015,11522,Friday,7,7,2015,NA,NA,NA,NA,1
7/4/2015,11523,Saturday,1,7,2015,IndependenceDay,National,NA,NA,0
7/5/2015,11523,Sunday,2,7,2015,NA,NA,NA,NA,1
7/6/2015,11523,Monday,3,7,2015,NA,NA,NA,NA,1
7/7/2015,11523,Tuesday,4,7,2015,NA,NA,NA,NA,1
7/8/2015,11523,Wednesday,5,7,2015,NA,NA,NA,NA,0
7/9/2015,11523,Thursday,6,7,2015,NA,NA,NA,NA,1
7/10/2015,11523,Friday,7,7,2015,NA,NA,NA,NA,0
7/11/2015,11524,Saturday,1,7,2015,NA,NA,NA,NA,1
7/12/2015,11524,Sunday,2,7,2015,NA,NA,NA,NA,1
7/13/2015,11524,Monday,3,7,2015,NA,NA,NA,NA,1
7/14/2015,11524,Tuesday,4,7,2015,NA,NA,NA,NA,0
7/15/2015,11524,Wednesday,5,7,2015,NA,NA,NA,NA,1
7/16/2015,11524,Thursday,6,7,2015,NA,NA,NA,NA,0
7/17/2015,11524,Friday,7,7,2015,NA,NA,NA,NA,0
7/18/2015,11525,Saturday,1,7,2015,Eid al-Fitr,Religious,NA,NA,0
7/19/2015,11525,Sunday,2,7,2015,NA,NA,NA,NA,0
7/20/2015,11525,Monday,3,7,2015,NA,NA,NA,NA,0
7/21/2015,11525,Tuesday,4,7,2015,NA,NA,NA,NA,0
7/22/2015,11525,Wednesday,5,7,2015,NA,NA,NA,NA,0
7/23/2015,11525,Thursday,6,7,2015,NA,NA,NA,NA,0
7/24/2015,11525,Friday,7,7,2015,NA,NA,NA,NA,0
7/25/2015,11526,Saturday,1,7,2015,NA,NA,NA,NA,0
7/26/2015,11526,Sunday,2,7,2015,NA,NA,NA,NA,0
7/27/2015,11526,Monday,3,7,2015,NA,NA,NA,NA,0
7/28/2015,11526,Tuesday,4,7,2015,NA,NA,NA,NA,0
7/29/2015,11526,Wednesday,5,7,2015,NA,NA,NA,NA,0
7/30/2015,11526,Thursday,6,7,2015,NA,NA,NA,NA,0
7/31/2015,11526,Friday,7,7,2015,NA,NA,NA,NA,0
8/1/2015,11527,Saturday,1,8,2015,NA,NA,NA,NA,1
8/2/2015,11527,Sunday,2,8,2015,NA,NA,NA,NA,0
8/3/2015,11527,Monday,3,8,2015,NA,NA,NA,NA,1
8/4/2015,11527,Tuesday,4,8,2015,NA,NA,NA,NA,0
8/5/2015,11527,Wednesday,5,8,2015,NA,NA,NA,NA,1
8/6/2015,11527,Thursday,6,8,2015,NA,NA,NA,NA,1
8/7/2015,11527,Friday,7,8,2015,NA,NA,NA,NA,1
8/8/2015,11528,Saturday,1,8,2015,NA,NA,NA,NA,0
8/9/2015,11528,Sunday,2,8,2015,NA,NA,NA,NA,1
8/10/2015,11528,Monday,3,8,2015,NA,NA,NA,NA,0
8/11/2015,11528,Tuesday,4,8,2015,NA,NA,NA,NA,1
8/12/2015,11528,Wednesday,5,8,2015,NA,NA,NA,NA,1
8/13/2015,11528,Thursday,6,8,2015,NA,NA,NA,NA,1
8/14/2015,11528,Friday,7,8,2015,NA,NA,NA,NA,0
8/15/2015,11529,Saturday,1,8,2015,NA,NA,NA,NA,1
8/16/2015,11529,Sunday,2,8,2015,NA,NA,NA,NA,0
8/17/2015,11529,Monday,3,8,2015,NA,NA,NA,NA,0
8/18/2015,11529,Tuesday,4,8,2015,NA,NA,NA,NA,0
8/19/2015,11529,Wednesday,5,8,2015,NA,NA,NA,NA,0
8/20/2015,11529,Thursday,6,8,2015,NA,NA,NA,NA,0
8/21/2015,11529,Friday,7,8,2015,NA,NA,NA,NA,0
8/22/2015,11530,Saturday,1,8,2015,NA,NA,NA,NA,0
8/23/2015,11530,Sunday,2,8,2015,NA,NA,NA,NA,0
8/24/2015,11530,Monday,3,8,2015,NA,NA,NA,NA,0
8/25/2015,11530,Tuesday,4,8,2015,NA,NA,NA,NA,0
8/26/2015,11530,Wednesday,5,8,2015,NA,NA,NA,NA,0
8/27/2015,11530,Thursday,6,8,2015,NA,NA,NA,NA,0
8/28/2015,11530,Friday,7,8,2015,NA,NA,NA,NA,0
8/29/2015,11531,Saturday,1,8,2015,NA,NA,NA,NA,0
8/30/2015,11531,Sunday,2,8,2015,NA,NA,NA,NA,0
8/31/2015,11531,Monday,3,8,2015,NA,NA,NA,NA,0
9/1/2015,11531,Tuesday,4,9,2015,NA,NA,NA,NA,1
9/2/2015,11531,Wednesday,5,9,2015,NA,NA,NA,NA,0
9/3/2015,11531,Thursday,6,9,2015,NA,NA,NA,NA,1
9/4/2015,11531,Friday,7,9,2015,NA,NA,NA,NA,0
9/5/2015,11532,Saturday,1,9,2015,NA,NA,NA,NA,1
9/6/2015,11532,Sunday,2,9,2015,NA,NA,NA,NA,1
9/7/2015,11532,Monday,3,9,2015,LaborDay,National,NA,NA,1
9/8/2015,11532,Tuesday,4,9,2015,NA,NA,NA,NA,0
9/9/2015,11532,Wednesday,5,9,2015,NA,NA,NA,NA,1
9/10/2015,11532,Thursday,6,9,2015,NA,NA,NA,NA,0
9/11/2015,11532,Friday,7,9,2015,NA,NA,NA,NA,1
9/12/2015,11533,Saturday,1,9,2015,NA,NA,NA,NA,1
9/13/2015,11533,Sunday,2,9,2015,NA,NA,NA,NA,1
9/14/2015,11533,Monday,3,9,2015,NA,NA,NA,NA,0
9/15/2015,11533,Tuesday,4,9,2015,NA,NA,NA,NA,1
9/16/2015,11533,Wednesday,5,9,2015,NA,NA,NA,NA,0
9/17/2015,11533,Thursday,6,9,2015,NA,NA,NA,NA,0
9/18/2015,11533,Friday,7,9,2015,NA,NA,NA,NA,0
9/19/2015,11534,Saturday,1,9,2015,NA,NA,NA,NA,0
9/20/2015,11534,Sunday,2,9,2015,NA,NA,NA,NA,0
9/21/2015,11534,Monday,3,9,2015,NA,NA,NA,NA,0
9/22/2015,11534,Tuesday,4,9,2015,NA,NA,NA,NA,0
9/23/2015,11534,Wednesday,5,9,2015,NA,NA,NA,NA,0
9/24/2015,11534,Thursday,6,9,2015,EidAlAdha,Religious,NA,NA,0
9/25/2015,11534,Friday,7,9,2015,NA,NA,NA,NA,0
9/26/2015,11535,Saturday,1,9,2015,NA,NA,NA,NA,0
9/27/2015,11535,Sunday,2,9,2015,NA,NA,NA,NA,0
9/28/2015,11535,Monday,3,9,2015,NA,NA,NA,NA,0
9/29/2015,11535,Tuesday,4,9,2015,NA,NA,NA,NA,0
9/30/2015,11535,Wednesday,5,9,2015,NA,NA,NA,NA,0
10/1/2015,11535,Thursday,6,10,2015,NA,NA,NA,NA,1
10/2/2015,11535,Friday,7,10,2015,NA,NA,NA,NA,0
10/3/2015,11536,Saturday,1,10,2015,NA,NA,NA,NA,1
10/4/2015,11536,Sunday,2,10,2015,NA,NA,NA,NA,0
10/5/2015,11536,Monday,3,10,2015,NA,NA,NA,NA,1
10/6/2015,11536,Tuesday,4,10,2015,NA,NA,NA,NA,1
10/7/2015,11536,Wednesday,5,10,2015,NA,NA,NA,NA,1
10/8/2015,11536,Thursday,6,10,2015,NA,NA,NA,NA,0
10/9/2015,11536,Friday,7,10,2015,NA,NA,NA,NA,1
10/10/2015,11537,Saturday,1,10,2015,NA,NA,NA,NA,0
10/11/2015,11537,Sunday,2,10,2015,NA,NA,NA,NA,1
10/12/2015,11537,Monday,3,10,2015,ColumbusDay,National,NA,NA,1
10/13/2015,11537,Tuesday,4,10,2015,NA,NA,NA,NA,1
10/14/2015,11537,Wednesday,5,10,2015,NA,NA,NA,NA,0
10/15/2015,11537,Thursday,6,10,2015,NA,NA,NA,NA,1
10/16/2015,11537,Friday,7,10,2015,NA,NA,NA,NA,0
10/17/2015,11538,Saturday,1,10,2015,NA,NA,NA,NA,0
10/18/2015,11538,Sunday,2,10,2015,NA,NA,NA,NA,0
10/19/2015,11538,Monday,3,10,2015,NA,NA,NA,NA,0
10/20/2015,11538,Tuesday,4,10,2015,NA,NA,NA,NA,0
10/21/2015,11538,Wednesday,5,10,2015,NA,NA,NA,NA,0
10/22/2015,11538,Thursday,6,10,2015,NA,NA,NA,NA,0
10/23/2015,11538,Friday,7,10,2015,NA,NA,NA,NA,0
10/24/2015,11539,Saturday,1,10,2015,NA,NA,NA,NA,0
10/25/2015,11539,Sunday,2,10,2015,NA,NA,NA,NA,0
10/26/2015,11539,Monday,3,10,2015,NA,NA,NA,NA,0
10/27/2015,11539,Tuesday,4,10,2015,NA,NA,NA,NA,0
10/28/2015,11539,Wednesday,5,10,2015,NA,NA,NA,NA,0
10/29/2015,11539,Thursday,6,10,2015,NA,NA,NA,NA,0
10/30/2015,11539,Friday,7,10,2015,NA,NA,NA,NA,0
10/31/2015,11540,Saturday,1,10,2015,Halloween,Cultural,NA,NA,0
11/1/2015,11540,Sunday,2,11,2015,NA,NA,NA,NA,1
11/2/2015,11540,Monday,3,11,2015,NA,NA,NA,NA,0
11/3/2015,11540,Tuesday,4,11,2015,NA,NA,NA,NA,1
11/4/2015,11540,Wednesday,5,11,2015,NA,NA,NA,NA,0
11/5/2015,11540,Thursday,6,11,2015,NA,NA,NA,NA,1
11/6/2015,11540,Friday,7,11,2015,NA,NA,NA,NA,1
11/7/2015,11541,Saturday,1,11,2015,NA,NA,NA,NA,1
11/8/2015,11541,Sunday,2,11,2015,NA,NA,NA,NA,0
11/9/2015,11541,Monday,3,11,2015,NA,NA,NA,NA,1
11/10/2015,11541,Tuesday,4,11,2015,NA,NA,NA,NA,0
11/11/2015,11541,Wednesday,5,11,2015,VeteransDay,National,NA,NA,1
11/12/2015,11541,Thursday,6,11,2015,NA,NA,NA,NA,1
11/13/2015,11541,Friday,7,11,2015,NA,NA,NA,NA,1
11/14/2015,11542,Saturday,1,11,2015,NA,NA,NA,NA,0
11/15/2015,11542,Sunday,2,11,2015,NA,NA,NA,NA,1
11/16/2015,11542,Monday,3,11,2015,NA,NA,NA,NA,0
11/17/2015,11542,Tuesday,4,11,2015,NA,NA,NA,NA,0
11/18/2015,11542,Wednesday,5,11,2015,NA,NA,NA,NA,0
11/19/2015,11542,Thursday,6,11,2015,NA,NA,NA,NA,0
11/20/2015,11542,Friday,7,11,2015,NA,NA,NA,NA,0
11/21/2015,11543,Saturday,1,11,2015,NA,NA,NA,NA,0
11/22/2015,11543,Sunday,2,11,2015,NA,NA,NA,NA,0
11/23/2015,11543,Monday,3,11,2015,NA,NA,NA,NA,0
11/24/2015,11543,Tuesday,4,11,2015,NA,NA,NA,NA,0
11/25/2015,11543,Wednesday,5,11,2015,NA,NA,NA,NA,0
11/26/2015,11543,Thursday,6,11,2015,Thanksgiving,National,NA,NA,0
11/27/2015,11543,Friday,7,11,2015,NA,NA,NA,NA,0
11/28/2015,11544,Saturday,1,11,2015,NA,NA,NA,NA,0
11/29/2015,11544,Sunday,2,11,2015,NA,NA,NA,NA,0
11/30/2015,11544,Monday,3,11,2015,NA,NA,NA,NA,0
12/1/2015,11544,Tuesday,4,12,2015,NA,NA,NA,NA,1
12/2/2015,11544,Wednesday,5,12,2015,NA,NA,NA,NA,0
12/3/2015,11544,Thursday,6,12,2015,NA,NA,NA,NA,1
12/4/2015,11544,Friday,7,12,2015,NA,NA,NA,NA,0
12/5/2015,11545,Saturday,1,12,2015,NA,NA,NA,NA,1
12/6/2015,11545,Sunday,2,12,2015,NA,NA,NA,NA,1
12/7/2015,11545,Monday,3,12,2015,NA,NA,NA,NA,1
12/8/2015,11545,Tuesday,4,12,2015,NA,NA,NA,NA,0
12/9/2015,11545,Wednesday,5,12,2015,NA,NA,NA,NA,1
12/10/2015,11545,Thursday,6,12,2015,NA,NA,NA,NA,0
12/11/2015,11545,Friday,7,12,2015,NA,NA,NA,NA,1
12/12/2015,11546,Saturday,1,12,2015,NA,NA,NA,NA,1
12/13/2015,11546,Sunday,2,12,2015,NA,NA,NA,NA,1
12/14/2015,11546,Monday,3,12,2015,Chanukah End,Religious,NA,NA,0
12/15/2015,11546,Tuesday,4,12,2015,NA,NA,NA,NA,1
12/16/2015,11546,Wednesday,5,12,2015,NA,NA,NA,NA,0
12/17/2015,11546,Thursday,6,12,2015,NA,NA,NA,NA,0
12/18/2015,11546,Friday,7,12,2015,NA,NA,NA,NA,0
12/19/2015,11547,Saturday,1,12,2015,NA,NA,NA,NA,0
12/20/2015,11547,Sunday,2,12,2015,NA,NA,NA,NA,0
12/21/2015,11547,Monday,3,12,2015,NA,NA,NA,NA,0
12/22/2015,11547,Tuesday,4,12,2015,NA,NA,NA,NA,0
12/23/2015,11547,Wednesday,5,12,2015,NA,NA,NA,NA,0
12/24/2015,11547,Thursday,6,12,2015,NA,NA,NA,NA,0
12/25/2015,11547,Friday,7,12,2015,Christmas,National,NA,NA,0
12/26/2015,11548,Saturday,1,12,2015,NA,NA,NA,NA,0
12/27/2015,11548,Sunday,2,12,2015,NA,NA,NA,NA,0
12/28/2015,11548,Monday,3,12,2015,NA,NA,NA,NA,0
12/29/2015,11548,Tuesday,4,12,2015,NA,NA,NA,NA,0
12/30/2015,11548,Wednesday,5,12,2015,NA,NA,NA,NA,0
12/31/2015,11548,Thursday,6,12,2015,NA,NA,NA,NA,0
1/1/2016,11548,Friday,7,1,2016,NewYear,National,NA,NA,1
1/2/2016,11549,Saturday,1,1,2016,NA,NA,NA,NA,0
1/3/2016,11549,Sunday,2,1,2016,NA,NA,NA,NA,1
1/4/2016,11549,Monday,3,1,2016,NA,NA,NA,NA,0
1/5/2016,11549,Tuesday,4,1,2016,NA,NA,NA,NA,1
1/6/2016,11549,Wednesday,5,1,2016,NA,NA,NA,NA,1
1/7/2016,11549,Thursday,6,1,2016,OrthodoxChristmas,Religious,NA,NA,1
1/8/2016,11549,Friday,7,1,2016,NA,NA,NA,NA,0
1/9/2016,11550,Saturday,1,1,2016,NA,NA,NA,NA,1
1/10/2016,11550,Sunday,2,1,2016,NA,NA,NA,NA,0
1/11/2016,11550,Monday,3,1,2016,NA,NA,NA,NA,1
1/12/2016,11550,Tuesday,4,1,2016,NA,NA,NA,NA,1
1/13/2016,11550,Wednesday,5,1,2016,NA,NA,NA,NA,1
1/14/2016,11550,Thursday,6,1,2016,NA,NA,NA,NA,0
1/15/2016,11550,Friday,7,1,2016,NA,NA,NA,NA,1
1/16/2016,11551,Saturday,1,1,2016,NA,NA,NA,NA,0
1/17/2016,11551,Sunday,2,1,2016,NA,NA,NA,NA,0
1/18/2016,11551,Monday,3,1,2016,MartinLutherKingDay,National,NA,NA,0
1/19/2016,11551,Tuesday,4,1,2016,NA,NA,NA,NA,0
1/20/2016,11551,Wednesday,5,1,2016,NA,NA,NA,NA,0
1/21/2016,11551,Thursday,6,1,2016,NA,NA,NA,NA,0
1/22/2016,11551,Friday,7,1,2016,NA,NA,NA,NA,0
1/23/2016,11552,Saturday,1,1,2016,NA,NA,NA,NA,0
1/24/2016,11552,Sunday,2,1,2016,NA,NA,NA,NA,0
1/25/2016,11552,Monday,3,1,2016,NA,NA,NA,NA,0
1/26/2016,11552,Tuesday,4,1,2016,NA,NA,NA,NA,0
1/27/2016,11552,Wednesday,5,1,2016,NA,NA,NA,NA,0
1/28/2016,11552,Thursday,6,1,2016,NA,NA,NA,NA,0
1/29/2016,11552,Friday,7,1,2016,NA,NA,NA,NA,0
1/30/2016,11601,Saturday,1,1,2016,NA,NA,NA,NA,0
1/31/2016,11601,Sunday,2,1,2016,NA,NA,NA,NA,0
2/1/2016,11601,Monday,3,2,2016,NA,NA,NA,NA,1
2/2/2016,11601,Tuesday,4,2,2016,NA,NA,NA,NA,0
2/3/2016,11601,Wednesday,5,2,2016,NA,NA,NA,NA,1
2/4/2016,11601,Thursday,6,2,2016,NA,NA,NA,NA,0
2/5/2016,11601,Friday,7,2,2016,NA,NA,NA,NA,1
2/6/2016,11602,Saturday,1,2,2016,NA,NA,NA,NA,1
2/7/2016,11602,Sunday,2,2,2016,SuperBowl,Sporting,NA,NA,1
2/8/2016,11602,Monday,3,2,2016,NA,NA,NA,NA,0
2/9/2016,11602,Tuesday,4,2,2016,NA,NA,NA,NA,1
2/10/2016,11602,Wednesday,5,2,2016,LentStart,Religious,NA,NA,0
2/11/2016,11602,Thursday,6,2,2016,NA,NA,NA,NA,1
2/12/2016,11602,Friday,7,2,2016,NA,NA,NA,NA,1
2/13/2016,11603,Saturday,1,2,2016,NA,NA,NA,NA,1
2/14/2016,11603,Sunday,2,2,2016,ValentinesDay,Cultural,NA,NA,0
2/15/2016,11603,Monday,3,2,2016,PresidentsDay,National,NA,NA,1
2/16/2016,11603,Tuesday,4,2,2016,NA,NA,NA,NA,0
2/17/2016,11603,Wednesday,5,2,2016,LentWeek2,Religious,NA,NA,0
2/18/2016,11603,Thursday,6,2,2016,NA,NA,NA,NA,0
2/19/2016,11603,Friday,7,2,2016,NA,NA,NA,NA,0
2/20/2016,11604,Saturday,1,2,2016,NA,NA,NA,NA,0
2/21/2016,11604,Sunday,2,2,2016,NA,NA,NA,NA,0
2/22/2016,11604,Monday,3,2,2016,NA,NA,NA,NA,0
2/23/2016,11604,Tuesday,4,2,2016,NA,NA,NA,NA,0
2/24/2016,11604,Wednesday,5,2,2016,NA,NA,NA,NA,0
2/25/2016,11604,Thursday,6,2,2016,NA,NA,NA,NA,0
2/26/2016,11604,Friday,7,2,2016,NA,NA,NA,NA,0
2/27/2016,11605,Saturday,1,2,2016,NA,NA,NA,NA,0
2/28/2016,11605,Sunday,2,2,2016,NA,NA,NA,NA,0
2/29/2016,11605,Monday,3,2,2016,NA,NA,NA,NA,0
3/1/2016,11605,Tuesday,4,3,2016,NA,NA,NA,NA,1
3/2/2016,11605,Wednesday,5,3,2016,NA,NA,NA,NA,0
3/3/2016,11605,Thursday,6,3,2016,NA,NA,NA,NA,1
3/4/2016,11605,Friday,7,3,2016,NA,NA,NA,NA,0
3/5/2016,11606,Saturday,1,3,2016,NA,NA,NA,NA,1
3/6/2016,11606,Sunday,2,3,2016,NA,NA,NA,NA,1
3/7/2016,11606,Monday,3,3,2016,NA,NA,NA,NA,1
3/8/2016,11606,Tuesday,4,3,2016,NA,NA,NA,NA,0
3/9/2016,11606,Wednesday,5,3,2016,NA,NA,NA,NA,1
3/10/2016,11606,Thursday,6,3,2016,NA,NA,NA,NA,0
3/11/2016,11606,Friday,7,3,2016,NA,NA,NA,NA,1
3/12/2016,11607,Saturday,1,3,2016,NA,NA,NA,NA,1
3/13/2016,11607,Sunday,2,3,2016,NA,NA,NA,NA,1
3/14/2016,11607,Monday,3,3,2016,NA,NA,NA,NA,0
3/15/2016,11607,Tuesday,4,3,2016,NA,NA,NA,NA,1
3/16/2016,11607,Wednesday,5,3,2016,NA,NA,NA,NA,0
3/17/2016,11607,Thursday,6,3,2016,StPatricksDay,Cultural,NA,NA,0
3/18/2016,11607,Friday,7,3,2016,NA,NA,NA,NA,0
3/19/2016,11608,Saturday,1,3,2016,NA,NA,NA,NA,0
3/20/2016,11608,Sunday,2,3,2016,NA,NA,NA,NA,0
3/21/2016,11608,Monday,3,3,2016,NA,NA,NA,NA,0
3/22/2016,11608,Tuesday,4,3,2016,NA,NA,NA,NA,0
3/23/2016,11608,Wednesday,5,3,2016,NA,NA,NA,NA,0
3/24/2016,11608,Thursday,6,3,2016,Purim End,Religious,NA,NA,0
3/25/2016,11608,Friday,7,3,2016,NA,NA,NA,NA,0
3/26/2016,11609,Saturday,1,3,2016,NA,NA,NA,NA,0
3/27/2016,11609,Sunday,2,3,2016,Easter,Cultural,NA,NA,0
3/28/2016,11609,Monday,3,3,2016,NA,NA,NA,NA,0
3/29/2016,11609,Tuesday,4,3,2016,NA,NA,NA,NA,0
3/30/2016,11609,Wednesday,5,3,2016,NA,NA,NA,NA,0
3/31/2016,11609,Thursday,6,3,2016,NA,NA,NA,NA,0
4/1/2016,11609,Friday,7,4,2016,NA,NA,NA,NA,1
4/2/2016,11610,Saturday,1,4,2016,NA,NA,NA,NA,0
4/3/2016,11610,Sunday,2,4,2016,NA,NA,NA,NA,1
4/4/2016,11610,Monday,3,4,2016,NA,NA,NA,NA,0
4/5/2016,11610,Tuesday,4,4,2016,NA,NA,NA,NA,1
4/6/2016,11610,Wednesday,5,4,2016,NA,NA,NA,NA,1
4/7/2016,11610,Thursday,6,4,2016,NA,NA,NA,NA,1
4/8/2016,11610,Friday,7,4,2016,NA,NA,NA,NA,0
4/9/2016,11611,Saturday,1,4,2016,NA,NA,NA,NA,1
4/10/2016,11611,Sunday,2,4,2016,NA,NA,NA,NA,0
4/11/2016,11611,Monday,3,4,2016,NA,NA,NA,NA,1
4/12/2016,11611,Tuesday,4,4,2016,NA,NA,NA,NA,1
4/13/2016,11611,Wednesday,5,4,2016,NA,NA,NA,NA,1
4/14/2016,11611,Thursday,6,4,2016,NA,NA,NA,NA,0
4/15/2016,11611,Friday,7,4,2016,NA,NA,NA,NA,1
4/16/2016,11612,Saturday,1,4,2016,NA,NA,NA,NA,0
4/17/2016,11612,Sunday,2,4,2016,NA,NA,NA,NA,0
4/18/2016,11612,Monday,3,4,2016,NA,NA,NA,NA,0
4/19/2016,11612,Tuesday,4,4,2016,NA,NA,NA,NA,0
4/20/2016,11612,Wednesday,5,4,2016,NA,NA,NA,NA,0
4/21/2016,11612,Thursday,6,4,2016,NA,NA,NA,NA,0
4/22/2016,11612,Friday,7,4,2016,NA,NA,NA,NA,0
